airline;number;scheduledTime;actualTime;status;arrivalAirport;aircraft
Vueling;VY 8379;1634574600.0;1634575860.0;Departed;LEST;Airbus A320-100/200
Vueling;VY 6293;1633784100.0;1633783680.0;Departed;LIRF;Airbus A320-100/200
Vueling;VY 8311;1636866000.0;1636866000.0;Departed;LEBL;Airbus A320
Vueling;VY 8444;1636866900.0;1636866900.0;Departed;GCTS;Airbus A320
Vueling;VY 8301;1636619100.0;1636618980.0;Departed;LEBL;Airbus A320
Vueling;VY 6815;1641841800.0;1641841080.0;Departed;LIRQ;Airbus A319
Vueling;VY 8352;1641842400.0;1641842400.0;Departed;LEVC;Airbus A320
Vueling;VY 8303;1634296200.0;1634295960.0;Departed;LEBL;Airbus A321-100/200
Vueling;VY 1375;1634292600.0;1634293140.0;Departed;LEAL;Airbus A320-200 (Sharklets)
Vueling;VY 8367;1634747400.0;1634747520.0;Departed;LEMG;Airbus A320
Vueling;VY 8435;1636029600.0;1636029840.0;Departed;LPPT;Airbus A320
Vueling;VY 1375;1635588600.0;1635614220.0;Departed;LEAL;Airbus A320-100/200
Vueling;VY 8305;1635615900.0;1635616500.0;Departed;LEBL;Airbus A321-100/200
Vueling;VY 8305;1635443100.0;1635443880.0;Departed;LEBL;Airbus A320
Vueling;VY 8301;1633932300.0;1633933260.0;Departed;LEBL;Airbus A320
Vueling;VY 8367;1634313300.0;1634314560.0;Departed;LEMG;Airbus A320
Vueling;VY 8351;1634317500.0;1634317920.0;Departed;LEVC;Airbus A320
Vueling;VY 8320;1641920400.0;1641919800.0;Departed;LEBL;Airbus A320
Vueling;VY 8355;1636294800.0;1636295100.0;Departed;LEBB;Airbus A320-200 (Sharklets)
Vueling;VY 8308;1636477200.0;1636477320.0;Departed;LEBL;Airbus A320-100/200
Vueling;VY 8301;1635141900.0;1635142080.0;Departed;LEBL;Airbus A321-200 (Sharklets)
Vueling;VY 8355;1640685000.0;1640685180.0;Departed;LEBB;Airbus A320
Vueling;VY 8440;1640684700.0;1640686380.0;Departed;GCLP;Airbus A320
Vueling;VY 1375;1636309200.0;1636311360.0;Departed;LEAL;Airbus A320-100/200
Vueling;VY 8312;1636310400.0;1636312200.0;Departed;LEBL;Airbus A320
Vueling;VY 8352;1636312200.0;1636312440.0;Departed;LEVC;Airbus A320-100/200
Vueling;VY 8305;1636314300.0;1636314300.0;Departed;LEBL;Airbus A320
Vueling;VY 8365;1641831900.0;1641831180.0;Departed;LEMG;Airbus A320
Vueling;VY 8314;1640787600.0;1640787840.0;Departed;LEBL;Airbus A320
Vueling;VY 8367;1635177300.0;1635177060.0;Departed;LEMG;Airbus A320-100/200
Vueling;VY 8379;1635179400.0;1635179280.0;Departed;LEST;Airbus A320-100/200
Vueling;VY 1375;1640841300.0;1640841480.0;Departed;LEAL;Airbus A321-200 (Sharklets)
Vueling;VY 8311;1640840400.0;1640840640.0;Departed;LEBL;Airbus A320
Vueling;VY 8301;1633932300.0;1633933260.0;Departed;LEBL;Airbus A320
Vueling;VY 6293;1635254700.0;1635254280.0;Departed;LIRF;Airbus A320
Vueling;VY 6291;1635925500.0;1635928800.0;Departed;LIRF;Airbus A320-100/200
Vueling;VY 8301;1635927900.0;1635930060.0;Departed;LEBL;Airbus A320
Vueling;VY 8301;1636705800.0;1636706340.0;Departed;LEBL;Airbus A320
Vueling;VY 6293;1633871100.0;1633871820.0;Departed;LIRF;Airbus A320-100/200
Vueling;VY 8367;1636714500.0;1636715100.0;Departed;LEMG;Airbus A320
Vueling;VY 1375;1640606700.0;1640607060.0;Departed;LEAL;Airbus A320
Vueling;VY 8367;1640948100.0;1640947800.0;Departed;LEMG;Airbus A320
Vueling;VY 8305;1641843900.0;1641844260.0;Departed;LEBL;Airbus A320-100/200
Vueling;VY 1375;1640973600.0;1640973540.0;Departed;LEAL;Airbus A320
Vueling;VY 8352;1640974200.0;1640974140.0;Departed;LEVC;Airbus A320
Vueling;VY 6291;1640973300.0;1640973120.0;Departed;LIRF;Airbus A320-100/200
Vueling;VY 8305;1634060700.0;1634063220.0;Departed;LEBL;Airbus A320-100/200
Vueling;VY 8367;1642096200.0;1642096680.0;Departed;LEMG;Airbus A320-100/200
Vueling;VY 8320;1642006800.0;1642007460.0;Departed;LEBL;Airbus A320
Vueling;VY 8314;1635776400.0;1635776280.0;Departed;LEBL;Airbus A320
Vueling;VY 8355;1636625100.0;1636625040.0;Departed;LEBB;Airbus A320
Vueling;VY 8352;1636568400.0;1636568520.0;Departed;LEVC;Airbus A321-200 (Sharklets)
Vueling;VY 8312;1636569600.0;1636569960.0;Departed;LEBL;Airbus A320
Vueling;VY 8303;1642166100.0;1642165680.0;Departed;LEBL;Airbus A320
Vueling;VY 6293;1635692700.0;1635693120.0;Departed;LIRF;Airbus A320-100/200
Vueling;VY 8301;1635228900.0;1635230460.0;Departed;LEBL;Airbus A321-100/200
Vueling;VY 8352;1640805000.0;1640805360.0;Departed;LEVC;Airbus A320
Vueling;VY 8442;1636089300.0;1636090020.0;Departed;GCRR;Airbus A320
Vueling;VY 8311;1636088400.0;1636090260.0;Departed;LEBL;Airbus A320-200 (Sharklets)
Vueling;VY 8301;1635315300.0;1635317820.0;Departed;LEBL;Airbus A320
Vueling;VY 8301;1634278800.0;1634278800.0;Departed;LEBL;Airbus A321-100/200
Vueling;VY 8305;1635529500.0;1635528960.0;Departed;LEBL;Airbus A320
Vueling;VY 8305;1633801500.0;1633802040.0;Departed;LEBL;Airbus A320-200 (Sharklets)
Vueling;VY 8303;1641734400.0;1641736080.0;Departed;LEBL;Airbus A320
Vueling;VY 8435;1640868000.0;1640868300.0;Departed;LPPT;Airbus A320
Vueling;VY 8320;1640869800.0;1640870760.0;Departed;LEBL;Airbus A320
Vueling;VY 8303;1634555400.0;1634559120.0;Departed;LEBL;Airbus A320-100/200
Vueling;VY 8317;1641975900.0;1641982980.0;Departed;LEBL;Airbus A320
Vueling;VY 1375;1635768300.0;1635769140.0;Departed;LEAL;Airbus A320-100/200
Vueling;VY 8435;1635770400.0;1635770460.0;Departed;LPPT;Airbus A320
Vueling;VY 8301;1635755100.0;1635755820.0;Departed;LEBL;Airbus A320
Vueling;VY 8379;1635755100.0;1635755760.0;Departed;LEST;Airbus A320-100/200
Vueling;VY 8308;1636131600.0;1636132800.0;Departed;LEBL;Airbus A321
Vueling;VY 8301;1634451300.0;1634453340.0;Departed;LEBL;Airbus A320
Vueling;VY 8317;1641889500.0;1641889920.0;Departed;LEBL;Airbus A320
Vueling;VY 8303;1635160200.0;1635160920.0;Departed;LEBL;Airbus A320
Vueling;VY 6293;1635161400.0;1635161460.0;Departed;LIRF;Airbus A320-200 (Sharklets)
Vueling;VY 8305;1635270300.0;1635270180.0;Departed;LEBL;Airbus A320
Vueling;VY 1375;1636742100.0;1636742700.0;Departed;LEAL;Airbus A321-200 (Sharklets)
Vueling;VY 8312;1636742400.0;1636742820.0;Departed;LEBL;Airbus A320
Vueling;VY 8314;1640614800.0;1640614740.0;Departed;LEBL;Airbus A320
Vueling;VY 8303;1634728200.0;1634730900.0;Departed;LEBL;Airbus A321-100/200
Vueling;VY 8311;1640667600.0;1640669160.0;Departed;LEBL;Airbus A320
Vueling;VY 8450;1640667600.0;1640667960.0;Departed;LKPR;Airbus A320
Vueling;VY 8367;1634366400.0;1634367840.0;Departed;LEMG;Airbus A320
Vueling;VY 8301;1634364900.0;1634367300.0;Departed;LEBL;Airbus A320
Vueling;VY 6293;1635341700.0;1635341100.0;Departed;LIRF;Airbus A320-200 (Sharklets)
Vueling;VY 8308;1636563600.0;1636564140.0;Departed;LEBL;Airbus A320
Vueling;VY 1375;1635439200.0;1635440340.0;Departed;LEAL;Airbus A320-100/200
Vueling;VY 8367;1635436500.0;1635436980.0;Departed;LEMG;Airbus A320-100/200
Vueling;VY 8312;1636483200.0;1636483320.0;Departed;LEBL;Airbus A320-100/200
Vueling;VY 8308;1635958800.0;1635959280.0;Departed;LEBL;Airbus A320-100/200
Vueling;VY 8367;1634054100.0;1634054040.0;Departed;LEMG;Airbus A320
Vueling;VY 8355;1635684300.0;1635683700.0;Departed;LEBB;Airbus A320-200 (Sharklets)
Vueling;VY 8311;1636434000.0;1636434480.0;Departed;LEBL;Airbus A320
Vueling;VY 1375;1635706200.0;1635706380.0;Departed;LEAL;Airbus A320-100/200
Vueling;VY 8305;1635709500.0;1635709740.0;Departed;LEBL;Airbus A321-100/200
Vueling;VY 6815;1635706800.0;1635708120.0;Departed;LIRQ;Airbus A319
Vueling;VY 8301;1634105700.0;1634107620.0;Departed;LEBL;Airbus A321
Vueling;VY 8440;1636447500.0;1636448400.0;Departed;GCLP;Airbus A320
Vueling;VY 8301;1635574500.0;1635575700.0;Departed;LEBL;Airbus A320
Vueling;VY 8367;1635576000.0;1635576540.0;Departed;LEMG;Airbus A320-100/200
Vueling;VY 101P;1636101000.0;1636103460.0;Departed;LEBL;Airbus A320
Vueling;VY 8301;1636101000.0;1636100880.0;Departed;LEBL;Airbus A320
Vueling;VY 8450;1641013200.0;1641013140.0;Departed;LKPR;Airbus A320
Vueling;VY 6293;1634475900.0;1634484600.0;Departed;LIRF;Airbus A320-200 (Sharklets)
Vueling;VY 6815;1634490000.0;1634489820.0;Departed;LIRQ;Airbus A319
Vueling;VY 1375;1634490000.0;1634490300.0;Departed;LEAL;Airbus A320-100/200
Vueling;VY 8367;1642009800.0;1642012380.0;Departed;LEMG;Airbus A320-100/200
Vueling;VY 8450;1641744900.0;1641745680.0;Departed;LKPR;Airbus A320
Vueling;VY 8303;1635246600.0;1635249480.0;Departed;LEBL;Airbus A320
Vueling;VY 8367;1633967700.0;1633968720.0;Departed;LEMG;Airbus A320
Vueling;VY 8379;1633969800.0;1633970940.0;Departed;LEST;Airbus A320-100/200
Vueling;VY 8440;1641894300.0;1641894540.0;Departed;GCLP;Airbus A320
Vueling;VY 6293;1634304300.0;1634304900.0;Departed;LIRF;Airbus A320-100/200
Vueling;VY 2902;1634307600.0;1634307480.0;Departed;LEPA;Airbus A320-200 (Sharklets)
Vueling;VY 8379;1636359900.0;1636360680.0;Departed;LEST;Airbus A320
Vueling;VY 8379;1640593500.0;1640594640.0;Departed;LEST;Airbus A320
Vueling;VY 8305;1641757500.0;1641757800.0;Departed;LEBL;Airbus A320-100/200
Vueling;VY 8352;1641755400.0;1641757860.0;Departed;LEVC;Airbus A320-100/200
Vueling;VY 6815;1642065900.0;1642066260.0;Departed;LIRQ;Airbus A319
Vueling;VY 6293;1635427500.0;1635427020.0;Departed;LIRF;Airbus A320
Vueling;VY 8435;1635943200.0;1635943560.0;Departed;LPPT;Airbus A320
Vueling;VY 8440;1641635100.0;1641635640.0;Departed;GCLP;Airbus A320
Vueling;VY 8314;1636554000.0;1636554420.0;Departed;LEBL;Airbus A320-100/200
Vueling;VY 8311;1636347600.0;1636347960.0;Departed;LEBL;Airbus A320
Vueling;VY 8367;1636348500.0;1636350600.0;Departed;LEMG;Airbus A320
Vueling;VY 8305;1633974300.0;1633974120.0;Departed;LEBL;Airbus A321-100/200
Vueling;VY 8311;1635915600.0;1635916260.0;Departed;LEBL;Airbus A320
Vueling;VY 8367;1635916500.0;1635917340.0;Departed;LEMG;Airbus A320
Vueling;VY 8312;1636396800.0;1636398060.0;Departed;LEBL;Airbus A320
Vueling;VY 6815;1636399200.0;1636398900.0;Departed;LIRQ;Airbus A319
Vueling;VY 8352;1636399200.0;1636399800.0;Departed;LEVC;Airbus A321-200 (Sharklets)
Vueling;VY 8367;1633883400.0;1633884180.0;Departed;LEMG;Airbus A320
Vueling;VY 8305;1633887900.0;1633888080.0;Departed;LEBL;Airbus A320
Vueling;VY 8351;1633885500.0;1633889880.0;Departed;LEVC;Airbus A320
Vueling;VY 6815;1633885200.0;1633888440.0;Departed;LIRQ;Airbus A319
Vueling;VY 8305;1634665500.0;1634666700.0;Departed;LEBL;Airbus A320-100/200
Vueling;VY 8308;1636736400.0;1636736700.0;Departed;LEBL;Airbus A321
Vueling;VY 6291;1636739700.0;1636739520.0;Departed;LIRF;Airbus A320-100/200
Vueling;VY 6293;1633958700.0;1633958640.0;Departed;LIRF;Airbus A320-100/200
Vueling;VY 8351;1633959900.0;1633960740.0;Departed;LEVC;Airbus A320-100/200
Vueling;VY 8317;1642062300.0;1642073400.0;Departed;LEBL;Airbus A320
Vueling;VY 8303;1634037000.0;1634037960.0;Departed;LEBL;Airbus A321
Vueling;VY 8305;1640720700.0;1640720940.0;Departed;LEBL;Airbus A320-100/200
Vueling;VY 8367;1635352200.0;1635353040.0;Departed;LEMG;Airbus A320
Vueling;VY 8440;1641031800.0;1641032220.0;Departed;GCLP;Airbus A320
Vueling;VY 8435;1641732000.0;1641731460.0;Departed;LPPT;Airbus A320
Vueling;VY 8435;1636634400.0;1636634760.0;Departed;LPPT;Airbus A320
Vueling;VY 8379;1636657500.0;1636657560.0;Departed;LEST;Airbus A320-100/200
Vueling;VY 8320;1642093200.0;1642093200.0;Departed;LEBL;Airbus A320
Vueling;VY 8301;1636446300.0;1636446480.0;Departed;LEBL;Airbus A320
Vueling;VY 8367;1641750600.0;1641752340.0;Departed;LEMG;Airbus A320
Vueling;VY 6831;1641751200.0;1641752400.0;Departed;LIRQ;Airbus A319
Vueling;VY 8308;1636822800.0;1636823220.0;Departed;LEBL;Airbus A320-100/200
Vueling;VY 8301;1635488400.0;1635489240.0;Departed;LEBL;Airbus A321-100/200
Vueling;VY 8352;1635963600.0;1635964740.0;Departed;LEVC;Airbus A320-200 (Sharklets)
Vueling;VY 8312;1635964800.0;1635965760.0;Departed;LEBL;Airbus A320-100/200
Vueling;VY 8303;1634641800.0;1634643180.0;Departed;LEBL;Airbus A320-100/200
Vueling;VY 8312;1636656000.0;1636656000.0;Departed;LEBL;Airbus A320
Vueling;VY 1375;1642050900.0;1642050480.0;Departed;LEAL;Airbus A320
Vueling;VY 8314;1641997200.0;1641999900.0;Departed;LEBL;Airbus A320-200 (Sharklets)
Vueling;VY 8308;1636395600.0;1636392840.0;Departed;LEBL;Airbus A320-100/200
Vueling;VY 8444;1636262100.0;1636263300.0;Departed;GCTS;Airbus A320
Vueling;VY 8311;1636261200.0;1636261860.0;Departed;LEBL;Airbus A320
Vueling;VY 8351;1635169500.0;1635169020.0;Departed;LEVC;Airbus A320
Vueling;VY 8305;1634492700.0;1634494620.0;Departed;LEBL;Airbus A321
Vueling;VY 8367;1634488200.0;1634493360.0;Departed;LEMG;Airbus A320
Vueling;VY 8305;1641066300.0;1641073800.0;Departed;LEBL;Airbus A320-100/200
Vueling;VY 6293;1635513900.0;1635514320.0;Departed;LIRF;Airbus A320
Vueling;VY 8308;1636045200.0;1636045320.0;Departed;LEBL;Airbus A321-200 (Sharklets)
Vueling;VY 8367;1636048200.0;1636048200.0;Departed;LEMG;Airbus A320-100/200
